pid,shape
200300423,타원형
199803426,원형
199201977,장방형
199702412,원형
200202129,원형
200202133,원형
200707142,장방형
200501287,원형
199800909,원형
200402562,타원형
199902637,원형
200404200,장방형
200808179,장방형
199100826,장방형
200502125,장방형
200502126,장방형
200402564,장방형
200502128,장방형
200502129,팔각형
199502582,장방형
199902842,원형
200402793,장방형
200402800,장방형
200301926,원형
200809784,원형
199301084,원형
199301084,원형
199901052,원형
200001148,원형
200403408,원형
200403409,원형
200403411,원형
200403413,원형
200403414,원형
199502584,장방형
199502585,장방형
199902440,원형
200401256,원형
200001377,장방형
198000235,장방형
199703200,타원형
198802643,원형
200301899,원형
200403405,원형
200502808,장방형
200500467,장방형
200500622,장방형
200501218,타원형
200803516,타원형
200803517,타원형
199802264,원형
200402586,마름모형
200502164,장방형
200402588,원형
200600471,원형
200600471,원형
200600471,원형
199601083,원형
200808136,타원형
200600267,원형
198000244,장방형
200600286,장방형
198902522,장방형
200004264,타원형
199502662,원형
200103330,원형
200308582,장방형
200308583,타원형
200501578,장방형
198902009,원형
199802573,원형
200400666,타원형
199400590,장방형
200102367,원형
199802288,장방형
200410954,원형
199701398,장방형
198901030,원형
199803884,원형
199602967,타원형
200402604,타원형
199702742,원형
200502869,원형
199202180,원형
199303013,원형
199900789,원형
199900794,타원형
200502133,장방형
200402567,타원형
200901818,장방형
198300329,타원형
200300416,타원형
200500572,원형
200604149,장방형
197900157,원형
200808194,장방형
199600581,원형
198900493,장방형
200000887,장방형
200500570,타원형
201706649,원형
199000550,원형
196700060,원형
200607735,장방형
200704504,장방형
198800495,장방형
198900550,타원형
199000639,원형
199401695,타원형
200700800,사각형
200700800,타원형
200600122,장방형
198700430,원형
199400511,장방형
198800444,장방형
199200613,원형
200300420,타원형
198500384,장방형
200511041,원형
200705882,장방형
197800147,원형
197700535,원형
197700536,타원형
198200944,장방형
198802973,장방형
200410824,원형
200410826,기타
198802985,타원형
200410189,원형
200804108,타원형
200805495,원형
198802986,타원형
200808173,장방형
199703010,원형
198701721,원형
200410831,타원형
200512153,원형
199604965,타원형
200410861,장방형
198500391,장방형
198500392,장방형
199700883,타원형
200400612,장방형
200400613,원형
199802406,장방형
199803128,장방형
199806926,타원형
199803133,원형
199700763,장방형
200300418,장방형
201706648,원형
200300419,원형
200400500,타원형
198900496,장방형
200200478,타원형
197700117,장방형
197000215,원형
198500393,장방형
199802414,원형
200607740,타원형
200201653,장방형
200201656,장방형
199200668,장방형
200100671,원형
200100673,장방형
200502141,장방형
198701432,장방형
200300412,장방형
199800723,원형
200400494,원형
200308497,기타
200512159,원형
199900581,원형
200301759,장방형
200604208,장방형
200605381,원형
200301437,장방형
200200542,장방형
200500559,기타
200500561,기타
197900312,장방형
200803698,원형
200302176,장방형
200803811,오각형
200410835,기타
200400633,장방형
200400635,장방형
202001164,타원형
198500424,원형
200301765,장방형
200301764,장방형
200301766,장방형
200502691,장방형
199901886,장방형
200101913,장방형
200109957,타원형
199704636,원형
200400512,원형
198501820,원형
198601878,원형
198902807,원형
200400642,타원형
200400644,타원형
198700476,원형
200301770,원형
200301771,원형
200402547,장방형
200500562,타원형
200804144,장방형
200200467,원형
200200469,타원형
200200471,장방형
200400510,장방형
200400511,장방형
200605371,장방형
198700477,장방형
200500646,원형
200500649,원형
200600141,타원형
200607747,장방형
200200561,원형
200808462,타원형
200502148,장방형
200500564,타원형
200500566,원형
200600118,타원형
198700431,타원형
199000622,원형
200110066,원형
200209897,원형
200209899,원형
200209900,원형
199300815,원형
200301751,장방형
200301752,장방형
200402569,장방형
200600463,기타
200600464,장방형
200607006,원형
200109333,원형
200511325,장방형
200511326,원형
200512163,장방형
200808174,장방형
198400314,원형
200301756,원형
198901899,원형
200803701,팔각형
200009525,기타
200512167,기타
199601642,장방형
199501757,원형
199702566,장방형
199202562,원형
199703045,원형
198802543,장방형
199703046,타원형
200401964,장방형
199903699,장방형
200005113,원형
200302623,장방형
200403712,장방형
200403718,장방형
200403719,타원형
200403721,원형
200203460,원형
200607670,장방형
200607671,장방형
199902973,원형
199302823,타원형
200604205,원형
200403741,장방형
200302033,원형
200500249,원형
200500251,원형
200202895,장방형
200202896,타원형
200004286,원형
200004289,타원형
199703215,장방형
200403982,원형
200403983,원형
200503032,장방형
200403742,원형
200403743,원형
200600638,장방형
200302034,타원형
199901534,장방형
200500253,팔각형
200500255,장방형
200500257,타원형
199703251,타원형
200202909,장방형
200302376,장방형
200302382,장방형
200403624,장방형
200403625,장방형
198100650,원형
200302309,원형
198100647,장방형
198802519,원형
198802520,원형
200404009,원형
200501583,타원형
200403305,기타
200502724,원형
200403289,원형
200403290,장방형
200502710,원형
199502434,원형
200403292,타원형
198501456,원형
200403627,장방형
200403636,장방형
200403668,장방형
200403680,기타
200502946,장방형
199402226,원형
200502954,타원형
200302313,원형
198902330,원형
199700334,원형
200404015,원형
200502711,원형
200502949,장방형
200403682,타원형
200502960,장방형
200502963,장방형
200502964,장방형
200502970,장방형
200502902,원형
200604339,장방형
200004389,장방형
200103834,타원형
200103841,원형
199801266,원형
200302049,장방형
200009524,원형
200404040,장방형
200302642,원형
200200203,원형
200302295,원형
200302297,원형
200503234,장방형
198601438,장방형
200502718,장방형
199202572,장방형
200202916,원형
200202924,타원형
200403505,장방형
200403511,장방형
200403512,원형
200502868,원형
200403639,장방형
198000581,원형
200403525,장방형
200103818,원형
200403294,원형
200403296,팔각형
198100646,원형
199903357,원형
200002201,장방형
200101887,장방형
200403647,타원형
200403652,장방형
200403653,원형
198902526,장방형
200600625,장방형
200302312,장방형
200403532,장방형
200302193,원형
198501810,원형
199602733,장방형
199903361,원형
199903365,장방형
198601436,원형
200802965,원형
199502679,장방형
200403663,장방형
200201616,장방형
200403705,원형
200403706,장방형
200403710,장방형
200005100,장방형
198800193,장방형
200803000,장방형
200605491,타원형
200103863,원형
200103878,타원형
200808028,장방형
198600114,원형
199502666,원형
199703211,원형
200203496,타원형
200503009,타원형
200503012,타원형
200403739,장방형
200403740,타원형
198800192,기타
196400099,장방형
199201026,장방형
200400171,장방형
200400178,타원형
200400179,장방형
200302351,원형
200103426,장방형
200502871,사각형
200502873,원형
200605482,타원형
197200016,타원형
200404055,장방형
200203457,장방형
200503200,타원형
200003999,원형
200202751,원형
198501557,원형
200500248,타원형
200103371,장방형
200302306,원형
199402195,원형
200403541,원형
200202874,원형
200100224,장방형
200300154,장방형
200103884,타원형
200005141,장방형
200600696,원형
200600697,원형
198802661,원형
199602745,장방형
199602747,원형
200300726,타원형
200704286,원형
200302254,장방형
200403419,장방형
200403421,원형
200705402,팔각형
199400780,기타
